DateTime	Elapsed	PiezoValue	BucketFlip	BucketCount		
Wed Jul 20 20:49:41 2016	535807	11	0	22		
Wed Jul 20 20:49:41 2016	535813	10	0	22		
Wed Jul 20 20:49:41 2016	535819	10	0	22		
Wed Jul 20 20:49:41 2016	535825	11	0	22		
Wed Jul 20 20:49:41 2016	535831	16	0	22		
Wed Jul 20 20:49:41 2016	535837	9	0	22		
Wed Jul 20 20:49:41 2016	535843	7	0	22		
Wed Jul 20 20:49:41 2016	535849	10	0	22		
Wed Jul 20 20:49:41 2016	535855	9	0	22		
Wed Jul 20 20:49:41 2016	535861	10	0	22		
Wed Jul 20 20:49:41 2016	535867	9	0	22		
Wed Jul 20 20:49:41 2016	535873	13	0	22		
Wed Jul 20 20:49:41 2016	535879	7	0	22		
Wed Jul 20 20:49:41 2016	535885	10	0	22		
Wed Jul 20 20:49:41 2016	535891	13	0	22		
Wed Jul 20 20:49:41 2016	535897	13	0	22		
Wed Jul 20 20:49:41 2016	535903	8	0	22		
Wed Jul 20 20:49:41 2016	535909	12	0	22		
Wed Jul 20 20:49:41 2016	535915	9	0	22		
Wed Jul 20 20:49:41 2016	535921	9	0	22		
Wed Jul 20 20:49:41 2016	535927	10	0	22		
Wed Jul 20 20:49:41 2016	535933	10	0	22		
Wed Jul 20 20:49:41 2016	535939	3	0	22		
Wed Jul 20 20:49:41 2016	535945	16	0	22		
Wed Jul 20 20:49:41 2016	535951	8	0	22		
Wed Jul 20 20:49:41 2016	535957	5	0	22		
Wed Jul 20 20:49:41 2016	535963	12	0	22		
Wed Jul 20 20:49:41 2016	535969	4	0	22		
Wed Jul 20 20:49:41 2016	535975	9	0	22		
Wed Jul 20 20:49:41 2016	535981	20	0	22		
Wed Jul 20 20:49:41 2016	535987	5	0	22		
Wed Jul 20 20:49:41 2016	535993	7	0	22		
Wed Jul 20 20:49:41 2016	535999	8	0	22		
Wed Jul 20 20:49:41 2016	536005	9	0	22		
Wed Jul 20 20:49:41 2016	536011	11	0	22		
Wed Jul 20 20:49:41 2016	536017	11	0	22		
Wed Jul 20 20:49:41 2016	536023	13	0	22		
Wed Jul 20 20:49:41 2016	536029	8	0	22		
Wed Jul 20 20:49:41 2016	536035	8	0	22		
Wed Jul 20 20:49:41 2016	536041	10	0	22		
Wed Jul 20 20:49:41 2016	536047	10	0	22		
Wed Jul 20 20:49:41 2016	536053	13	0	22		
Wed Jul 20 20:49:41 2016	536059	13	0	22		
Wed Jul 20 20:49:41 2016	536065	10	0	22		
Wed Jul 20 20:49:41 2016	536071	13	0	22		
Wed Jul 20 20:49:41 2016	536077	0	0	22		
Wed Jul 20 20:49:41 2016	536083	22	0	22		
Wed Jul 20 20:49:41 2016	536089	9	0	22		
Wed Jul 20 20:49:41 2016	536095	7	0	22		
Wed Jul 20 20:49:41 2016	536101	11	0	22		
Wed Jul 20 20:49:42 2016	536107	0	0	22		
Wed Jul 20 20:49:42 2016	536113	10	0	22		
Wed Jul 20 20:49:42 2016	536119	13	0	22		
Wed Jul 20 20:49:42 2016	536125	9	0	22		
Wed Jul 20 20:49:42 2016	536131	8	0	22		
Wed Jul 20 20:49:42 2016	536137	10	0	22		
Wed Jul 20 20:49:42 2016	536143	12	0	22		
Wed Jul 20 20:49:42 2016	536149	10	0	22		
Wed Jul 20 20:49:42 2016	536155	12	0	22		
Wed Jul 20 20:49:42 2016	536161	13	0	22		
Wed Jul 20 20:49:42 2016	536167	10	0	22		
Wed Jul 20 20:49:42 2016	536173	11	0	22		
Wed Jul 20 20:49:42 2016	536179	7	0	22		
Wed Jul 20 20:49:42 2016	536185	11	0	22		
Wed Jul 20 20:49:42 2016	536191	10	0	22		
Wed Jul 20 20:49:42 2016	536197	14	0	22		
Wed Jul 20 20:49:42 2016	536203	15	0	22		
Wed Jul 20 20:49:42 2016	536209	11	0	22		
Wed Jul 20 20:49:42 2016	536215	9	0	22		
Wed Jul 20 20:49:42 2016	536221	11	0	22		
Wed Jul 20 20:49:42 2016	536227	10	0	22		
Wed Jul 20 20:49:42 2016	536233	9	0	22		
Wed Jul 20 20:49:42 2016	536239	10	0	22		
Wed Jul 20 20:49:42 2016	536245	10	0	22		
Wed Jul 20 20:49:42 2016	536251	12	0	22		
Wed Jul 20 20:49:42 2016	536257	12	0	22		
Wed Jul 20 20:49:42 2016	536263	11	0	22		
Wed Jul 20 20:49:42 2016	536269	9	0	22		
Wed Jul 20 20:49:42 2016	536275	17	0	22		
Wed Jul 20 20:49:42 2016	536281	6	0	22		
Wed Jul 20 20:49:42 2016	536287	10	0	22		
Wed Jul 20 20:49:42 2016	536293	10	0	22		
Wed Jul 20 20:49:42 2016	536299	9	0	22		
Wed Jul 20 20:49:42 2016	536305	9	0	22		
Wed Jul 20 20:49:42 2016	536311	11	0	22		
Wed Jul 20 20:49:42 2016	536317	9	0	22		
Wed Jul 20 20:49:42 2016	536323	13	0	22		
Wed Jul 20 20:49:42 2016	536329	11	0	22		
Wed Jul 20 20:49:42 2016	536335	9	0	22		
Wed Jul 20 20:49:42 2016	536341	10	0	22		
Wed Jul 20 20:49:42 2016	536347	14	0	22		
Wed Jul 20 20:49:42 2016	536353	11	0	22		
Wed Jul 20 20:49:42 2016	536359	11	0	22		
Wed Jul 20 20:49:42 2016	536365	12	0	22		
Wed Jul 20 20:49:42 2016	536371	12	0	22		
Wed Jul 20 20:49:42 2016	536377	9	0	22		
Wed Jul 20 20:49:42 2016	536383	11	0	22		
Wed Jul 20 20:49:42 2016	536389	13	0	22		
Wed Jul 20 20:49:42 2016	536395	11	0	22		
Wed Jul 20 20:49:42 2016	536401	11	0	22		
Wed Jul 20 20:49:42 2016	536407	11	0	22		
Wed Jul 20 20:49:42 2016	536413	10	0	22		
Wed Jul 20 20:49:42 2016	536419	14	0	22		
Wed Jul 20 20:49:42 2016	536425	10	0	22		
Wed Jul 20 20:49:42 2016	536431	12	0	22		
Wed Jul 20 20:49:42 2016	536437	14	0	22		
Wed Jul 20 20:49:42 2016	536443	13	0	22		
Wed Jul 20 20:49:42 2016	536449	11	0	22		
Wed Jul 20 20:49:42 2016	536455	9	0	22		
Wed Jul 20 20:49:42 2016	536461	13	0	22		
Wed Jul 20 20:49:42 2016	536467	20	0	22		
Wed Jul 20 20:49:42 2016	536473	9	0	22		
Wed Jul 20 20:49:42 2016	536479	12	0	22		
Wed Jul 20 20:49:42 2016	536485	13	0	22		
Wed Jul 20 20:49:42 2016	536491	11	0	22		
Wed Jul 20 20:49:42 2016	536497	11	0	22		
Wed Jul 20 20:49:42 2016	536503	12	0	22		
Wed Jul 20 20:49:42 2016	536509	14	0	22		
Wed Jul 20 20:49:42 2016	536515	18	0	22		
Wed Jul 20 20:49:42 2016	536521	16	0	22		
Wed Jul 20 20:49:42 2016	536527	10	0	22		
Wed Jul 20 20:49:42 2016	536533	11	0	22		
Wed Jul 20 20:49:42 2016	536539	10	0	22		
Wed Jul 20 20:49:42 2016	536545	10	0	22		
Wed Jul 20 20:49:42 2016	536551	7	0	22		
Wed Jul 20 20:49:42 2016	536557	13	0	22		
Wed Jul 20 20:49:42 2016	536563	12	0	22		
Wed Jul 20 20:49:42 2016	536569	10	0	22		
Wed Jul 20 20:49:42 2016	536575	13	0	22		
Wed Jul 20 20:49:42 2016	536581	13	0	22		
Wed Jul 20 20:49:42 2016	536587	16	0	22		
Wed Jul 20 20:49:42 2016	536593	10	0	22		
Wed Jul 20 20:49:42 2016	536599	12	0	22		
Wed Jul 20 20:49:42 2016	536605	12	0	22		
Wed Jul 20 20:49:42 2016	536611	11	0	22		
Wed Jul 20 20:49:42 2016	536617	9	0	22		
Wed Jul 20 20:49:42 2016	536623	13	0	22		
Wed Jul 20 20:49:42 2016	536629	10	0	22		
Wed Jul 20 20:49:42 2016	536635	7	0	22		
Wed Jul 20 20:49:42 2016	536641	15	0	22		
Wed Jul 20 20:49:42 2016	536647	13	0	22		
Wed Jul 20 20:49:42 2016	536653	13	0	22		
Wed Jul 20 20:49:42 2016	536659	12	0	22		
Wed Jul 20 20:49:42 2016	536665	12	0	22		
Wed Jul 20 20:49:42 2016	536671	14	0	22		
Wed Jul 20 20:49:42 2016	536677	12	0	22		
Wed Jul 20 20:49:42 2016	536683	11	0	22		
Wed Jul 20 20:49:42 2016	536689	12	0	22		
Wed Jul 20 20:49:42 2016	536695	17	0	22		
Wed Jul 20 20:49:42 2016	536701	12	0	22		
Wed Jul 20 20:49:42 2016	536707	14	0	22		
Wed Jul 20 20:49:42 2016	536713	13	0	22		
Wed Jul 20 20:49:42 2016	536719	13	0	22		
Wed Jul 20 20:49:42 2016	536725	12	0	22		
Wed Jul 20 20:49:42 2016	536731	10	0	22		
Wed Jul 20 20:49:42 2016	536737	9	0	22		
Wed Jul 20 20:49:42 2016	536743	12	0	22		
Wed Jul 20 20:49:42 2016	536749	11	0	22		
Wed Jul 20 20:49:42 2016	536755	12	0	22		
Wed Jul 20 20:49:42 2016	536761	0	0	22		
Wed Jul 20 20:49:42 2016	536767	13	0	22		
Wed Jul 20 20:49:42 2016	536773	11	0	22		
Wed Jul 20 20:49:42 2016	536779	13	0	22		
Wed Jul 20 20:49:42 2016	536785	13	0	22		
Wed Jul 20 20:49:42 2016	536791	14	0	22		
Wed Jul 20 20:49:42 2016	536797	12	0	22		
Wed Jul 20 20:49:42 2016	536803	11	0	22		
Wed Jul 20 20:49:42 2016	536809	10	0	22		
Wed Jul 20 20:49:42 2016	536815	11	0	22		
Wed Jul 20 20:49:42 2016	536821	12	0	22		
Wed Jul 20 20:49:42 2016	536827	2	0	22		
Wed Jul 20 20:49:42 2016	536833	13	0	22		
Wed Jul 20 20:49:42 2016	536839	13	0	22		
Wed Jul 20 20:49:42 2016	536845	12	0	22		
Wed Jul 20 20:49:42 2016	536851	12	0	22		
Wed Jul 20 20:49:42 2016	536857	16	0	22		
Wed Jul 20 20:49:42 2016	536863	13	0	22		
Wed Jul 20 20:49:42 2016	536869	12	0	22		
Wed Jul 20 20:49:42 2016	536875	13	0	22		
Wed Jul 20 20:49:42 2016	536881	20	0	22		
Wed Jul 20 20:49:42 2016	536887	12	0	22		
Wed Jul 20 20:49:42 2016	536893	10	0	22		
Wed Jul 20 20:49:42 2016	536899	15	0	22		
Wed Jul 20 20:49:42 2016	536905	11	0	22		
Wed Jul 20 20:49:42 2016	536911	13	0	22		
Wed Jul 20 20:49:42 2016	536917	0	0	22		
Wed Jul 20 20:49:42 2016	536923	15	0	22		
Wed Jul 20 20:49:42 2016	536929	13	0	22		
Wed Jul 20 20:49:42 2016	536935	14	0	22		
Wed Jul 20 20:49:42 2016	536941	20	0	22		
Wed Jul 20 20:49:42 2016	536947	18	0	22		
Wed Jul 20 20:49:42 2016	536953	8	0	22		
Wed Jul 20 20:49:42 2016	536959	11	0	22		
Wed Jul 20 20:49:42 2016	536965	11	0	22		
Wed Jul 20 20:49:42 2016	536971	10	0	22		
Wed Jul 20 20:49:42 2016	536977	17	0	22		
Wed Jul 20 20:49:42 2016	536983	7	0	22		
Wed Jul 20 20:49:42 2016	536989	7	0	22		
Wed Jul 20 20:49:42 2016	536995	13	0	22		
Wed Jul 20 20:49:42 2016	537001	10	0	22		
Wed Jul 20 20:49:42 2016	537007	10	0	22		
Wed Jul 20 20:49:42 2016	537013	12	0	22		
Wed Jul 20 20:49:42 2016	537019	12	0	22		
Wed Jul 20 20:49:42 2016	537025	12	0	22		
Wed Jul 20 20:49:42 2016	537031	10	0	22		
Wed Jul 20 20:49:42 2016	537037	28	0	22		
Wed Jul 20 20:49:42 2016	537043	10	0	22		
Wed Jul 20 20:49:42 2016	537049	5	0	22		
Wed Jul 20 20:49:42 2016	537055	8	0	22		
Wed Jul 20 20:49:42 2016	537061	12	0	22		
Wed Jul 20 20:49:42 2016	537067	13	0	22		
Wed Jul 20 20:49:42 2016	537073	13	0	22		
Wed Jul 20 20:49:42 2016	537079	12	0	22		
Wed Jul 20 20:49:42 2016	537085	8	0	22		
Wed Jul 20 20:49:42 2016	537091	12	0	22		
Wed Jul 20 20:49:42 2016	537097	15	0	22		
Wed Jul 20 20:49:42 2016	537103	15	0	22		
Wed Jul 20 20:49:43 2016	537109	17	0	22		
Wed Jul 20 20:49:43 2016	537115	11	0	22		
Wed Jul 20 20:49:43 2016	537121	13	0	22		
Wed Jul 20 20:49:43 2016	537127	11	0	22		
Wed Jul 20 20:49:43 2016	537133	15	0	22		
Wed Jul 20 20:49:43 2016	537139	13	0	22		
Wed Jul 20 20:49:43 2016	537145	14	0	22		
Wed Jul 20 20:49:43 2016	537151	13	0	22		
Wed Jul 20 20:49:43 2016	537157	13	0	22		
Wed Jul 20 20:49:43 2016	537163	12	0	22		
Wed Jul 20 20:49:43 2016	537169	11	0	22		
Wed Jul 20 20:49:43 2016	537175	10	0	22		
Wed Jul 20 20:49:43 2016	537181	11	0	22		
Wed Jul 20 20:49:43 2016	537187	10	0	22		
Wed Jul 20 20:49:43 2016	537193	13	0	22		
Wed Jul 20 20:49:43 2016	537199	12	0	22		
Wed Jul 20 20:49:43 2016	537205	12	0	22		
Wed Jul 20 20:49:43 2016	537211	12	0	22		
Wed Jul 20 20:49:43 2016	537217	14	0	22		
Wed Jul 20 20:49:43 2016	537223	14	0	22		
Wed Jul 20 20:49:43 2016	537229	13	0	22		
Wed Jul 20 20:49:43 2016	537235	11	0	22		
Wed Jul 20 20:49:43 2016	537241	10	0	22		
Wed Jul 20 20:49:43 2016	537247	13	0	22		
Wed Jul 20 20:49:43 2016	537253	16	0	22		
Wed Jul 20 20:49:43 2016	537259	12	0	22		
Wed Jul 20 20:49:43 2016	537265	8	0	22		
Wed Jul 20 20:49:43 2016	537271	6	0	22		
Wed Jul 20 20:49:43 2016	537277	68	0	22		
Wed Jul 20 20:49:43 2016	537283	8	0	22		
Wed Jul 20 20:49:43 2016	537289	2	0	22		
Wed Jul 20 20:49:43 2016	537295	6	0	22		
Wed Jul 20 20:49:43 2016	537301	10	0	22		
Wed Jul 20 20:49:43 2016	537307	12	0	22		
Wed Jul 20 20:49:43 2016	537313	8	1	23		
Wed Jul 20 20:49:43 2016	537319	10	1	23		
Wed Jul 20 20:49:43 2016	537325	9	1	23		
Wed Jul 20 20:49:43 2016	537331	11	1	23		
Wed Jul 20 20:49:43 2016	537337	17	1	23		
Wed Jul 20 20:49:43 2016	537343	6	1	23		
Wed Jul 20 20:49:43 2016	537349	4	1	23		
Wed Jul 20 20:49:43 2016	537355	10	1	23		
Wed Jul 20 20:49:43 2016	537361	13	1	23		
Wed Jul 20 20:49:43 2016	537367	7	1	23		
Wed Jul 20 20:49:43 2016	537373	11	0	23		
Wed Jul 20 20:49:43 2016	537379	10	0	23		
Wed Jul 20 20:49:43 2016	537385	15	0	23		
Wed Jul 20 20:49:43 2016	537391	11	0	23		
Wed Jul 20 20:49:43 2016	537397	10	0	23		
Wed Jul 20 20:49:43 2016	537403	10	0	23		
Wed Jul 20 20:49:43 2016	537409	12	0	23		
Wed Jul 20 20:49:43 2016	537415	10	0	23		
Wed Jul 20 20:49:43 2016	537421	5	0	23		
Wed Jul 20 20:49:43 2016	537427	18	0	23		
Wed Jul 20 20:49:43 2016	537433	12	0	23		
Wed Jul 20 20:49:43 2016	537439	8	0	23		
Wed Jul 20 20:49:43 2016	537445	14	0	23		
Wed Jul 20 20:49:43 2016	537451	11	0	23		
Wed Jul 20 20:49:43 2016	537457	10	0	23		
Wed Jul 20 20:49:43 2016	537463	12	0	23		
Wed Jul 20 20:49:43 2016	537469	10	0	23		
Wed Jul 20 20:49:43 2016	537475	11	0	23		
Wed Jul 20 20:49:43 2016	537481	17	0	23		
Wed Jul 20 20:49:43 2016	537487	9	0	23		
Wed Jul 20 20:49:43 2016	537493	6	0	23		
Wed Jul 20 20:49:43 2016	537499	8	0	23		
Wed Jul 20 20:49:43 2016	537505	7	0	23		
Wed Jul 20 20:49:43 2016	537511	10	0	23		
Wed Jul 20 20:49:43 2016	537517	11	0	23		
Wed Jul 20 20:49:43 2016	537523	11	0	23		
Wed Jul 20 20:49:43 2016	537529	11	0	23		
Wed Jul 20 20:49:43 2016	537535	11	0	23		
Wed Jul 20 20:49:43 2016	537541	10	0	23		
Wed Jul 20 20:49:43 2016	537547	9	0	23		
Wed Jul 20 20:49:43 2016	537553	14	0	23		
Wed Jul 20 20:49:43 2016	537559	11	0	23		
Wed Jul 20 20:49:43 2016	537565	12	0	23		
Wed Jul 20 20:49:43 2016	537571	13	0	23		
Wed Jul 20 20:49:43 2016	537577	11	0	23		
Wed Jul 20 20:49:43 2016	537583	14	0	23		
Wed Jul 20 20:49:43 2016	537589	11	0	23		
Wed Jul 20 20:49:43 2016	537595	11	0	23		
Wed Jul 20 20:49:43 2016	537601	8	0	23		
Wed Jul 20 20:49:43 2016	537607	11	0	23		
Wed Jul 20 20:49:43 2016	537613	12	0	23		
Wed Jul 20 20:49:43 2016	537619	14	0	23		
Wed Jul 20 20:49:43 2016	537625	5	0	23		
Wed Jul 20 20:49:43 2016	537631	8	0	23		
Wed Jul 20 20:49:43 2016	537637	10	0	23		
Wed Jul 20 20:49:43 2016	537643	11	0	23		
Wed Jul 20 20:49:43 2016	537649	12	0	23		
Wed Jul 20 20:49:43 2016	537655	13	0	23		
Wed Jul 20 20:49:43 2016	537661	11	0	23		
Wed Jul 20 20:49:43 2016	537667	11	0	23		
Wed Jul 20 20:49:43 2016	537673	12	0	23		
Wed Jul 20 20:49:43 2016	537679	11	0	23		
Wed Jul 20 20:49:43 2016	537685	14	0	23		
Wed Jul 20 20:49:43 2016	537691	11	0	23		
Wed Jul 20 20:49:43 2016	537697	11	0	23		
Wed Jul 20 20:49:43 2016	537703	11	0	23		
Wed Jul 20 20:49:43 2016	537709	12	0	23		
Wed Jul 20 20:49:43 2016	537715	10	0	23		
Wed Jul 20 20:49:43 2016	537721	12	0	23		
Wed Jul 20 20:49:43 2016	537727	14	0	23		
Wed Jul 20 20:49:43 2016	537733	12	0	23		
Wed Jul 20 20:49:43 2016	537739	12	0	23		
Wed Jul 20 20:49:43 2016	537745	10	0	23		
Wed Jul 20 20:49:43 2016	537751	12	0	23		
Wed Jul 20 20:49:43 2016	537757	11	0	23		
Wed Jul 20 20:49:43 2016	537763	10	0	23		
Wed Jul 20 20:49:43 2016	537769	12	0	23		
Wed Jul 20 20:49:43 2016	537775	12	0	23		
Wed Jul 20 20:49:43 2016	537781	11	0	23		
Wed Jul 20 20:49:43 2016	537787	0	0	23		
Wed Jul 20 20:49:43 2016	537793	13	0	23		
Wed Jul 20 20:49:43 2016	537799	12	0	23		
Wed Jul 20 20:49:43 2016	537805	8	0	23		
Wed Jul 20 20:49:43 2016	537811	11	0	23		
Wed Jul 20 20:49:43 2016	537817	11	0	23		
Wed Jul 20 20:49:43 2016	537823	10	0	23		
Wed Jul 20 20:49:43 2016	537829	9	0	23		
Wed Jul 20 20:49:43 2016	537835	10	0	23		
Wed Jul 20 20:49:43 2016	537841	13	0	23		
Wed Jul 20 20:49:43 2016	537847	11	0	23		
Wed Jul 20 20:49:43 2016	537853	11	0	23		
Wed Jul 20 20:49:43 2016	537859	11	0	23		
Wed Jul 20 20:49:43 2016	537865	7	0	23		
Wed Jul 20 20:49:43 2016	537871	11	0	23		
Wed Jul 20 20:49:43 2016	537877	14	0	23		
Wed Jul 20 20:49:43 2016	537883	18	0	23		
Wed Jul 20 20:49:43 2016	537889	9	0	23		
Wed Jul 20 20:49:43 2016	537895	16	0	23		
Wed Jul 20 20:49:43 2016	537901	10	0	23		
Wed Jul 20 20:49:43 2016	537907	13	0	23		
Wed Jul 20 20:49:43 2016	537913	9	0	23		
Wed Jul 20 20:49:43 2016	537919	10	0	23		
Wed Jul 20 20:49:43 2016	537925	12	0	23		
Wed Jul 20 20:49:43 2016	537931	12	0	23		
Wed Jul 20 20:49:43 2016	537937	11	0	23		
Wed Jul 20 20:49:43 2016	537943	12	0	23		
Wed Jul 20 20:49:43 2016	537949	10	0	23		
Wed Jul 20 20:49:43 2016	537955	13	0	23		
Wed Jul 20 20:49:43 2016	537961	12	0	23		
Wed Jul 20 20:49:43 2016	537967	12	0	23		
Wed Jul 20 20:49:43 2016	537973	16	0	23		
Wed Jul 20 20:49:43 2016	537979	14	0	23		
Wed Jul 20 20:49:43 2016	537985	12	0	23		
Wed Jul 20 20:49:43 2016	537991	12	0	23		
Wed Jul 20 20:49:43 2016	537997	12	0	23		
Wed Jul 20 20:49:43 2016	538003	14	0	23		
Wed Jul 20 20:49:43 2016	538009	13	0	23		
Wed Jul 20 20:49:43 2016	538015	11	0	23		
Wed Jul 20 20:49:43 2016	538021	13	0	23		
Wed Jul 20 20:49:43 2016	538027	11	0	23		
Wed Jul 20 20:49:43 2016	538033	11	0	23		
Wed Jul 20 20:49:43 2016	538039	12	0	23		
Wed Jul 20 20:49:43 2016	538045	11	0	23		
Wed Jul 20 20:49:43 2016	538051	14	0	23		
Wed Jul 20 20:49:43 2016	538057	12	0	23		
Wed Jul 20 20:49:43 2016	538063	11	0	23		
Wed Jul 20 20:49:43 2016	538069	11	0	23		
Wed Jul 20 20:49:43 2016	538075	12	0	23		
Wed Jul 20 20:49:43 2016	538081	12	0	23		
Wed Jul 20 20:49:43 2016	538087	11	0	23		
Wed Jul 20 20:49:43 2016	538093	13	0	23		
Wed Jul 20 20:49:43 2016	538099	12	0	23		
Wed Jul 20 20:49:44 2016	538105	11	0	23		
Wed Jul 20 20:49:44 2016	538111	11	0	23		
Wed Jul 20 20:49:44 2016	538117	12	0	23		
Wed Jul 20 20:49:44 2016	538123	11	0	23		
Wed Jul 20 20:49:44 2016	538129	11	0	23		
Wed Jul 20 20:49:44 2016	538135	2	0	23		
Wed Jul 20 20:49:44 2016	538141	12	0	23		
Wed Jul 20 20:49:44 2016	538147	14	0	23		
Wed Jul 20 20:49:44 2016	538153	11	0	23		
Wed Jul 20 20:49:44 2016	538159	15	0	23		
Wed Jul 20 20:49:44 2016	538165	14	0	23		
Wed Jul 20 20:49:44 2016	538171	13	0	23		
Wed Jul 20 20:49:44 2016	538177	13	0	23		
Wed Jul 20 20:49:44 2016	538183	13	0	23		
Wed Jul 20 20:49:44 2016	538189	11	0	23		
Wed Jul 20 20:49:44 2016	538195	11	0	23		
Wed Jul 20 20:49:44 2016	538201	10	0	23		
Wed Jul 20 20:49:44 2016	538207	13	0	23		
Wed Jul 20 20:49:44 2016	538213	12	0	23		
Wed Jul 20 20:49:44 2016	538219	14	0	23		
Wed Jul 20 20:49:44 2016	538225	6	0	23		
Wed Jul 20 20:49:44 2016	538231	12	0	23		
Wed Jul 20 20:49:44 2016	538237	13	0	23		
Wed Jul 20 20:49:44 2016	538243	15	0	23		
Wed Jul 20 20:49:44 2016	538249	13	0	23		
Wed Jul 20 20:49:44 2016	538255	12	0	23		
Wed Jul 20 20:49:44 2016	538261	13	0	23		
Wed Jul 20 20:49:44 2016	538267	12	0	23		
Wed Jul 20 20:49:44 2016	538273	14	0	23		
Wed Jul 20 20:49:44 2016	538279	13	0	23		
Wed Jul 20 20:49:44 2016	538285	12	0	23		
Wed Jul 20 20:49:44 2016	538291	14	0	23		
Wed Jul 20 20:49:44 2016	538297	12	0	23		
Wed Jul 20 20:49:44 2016	538303	14	0	23		
Wed Jul 20 20:49:44 2016	538309	11	0	23		
Wed Jul 20 20:49:44 2016	538315	13	0	23		
Wed Jul 20 20:49:44 2016	538321	13	0	23		
Wed Jul 20 20:49:44 2016	538327	13	0	23		
Wed Jul 20 20:49:44 2016	538333	12	0	23		
Wed Jul 20 20:49:44 2016	538339	13	0	23		
Wed Jul 20 20:49:44 2016	538345	13	0	23		
Wed Jul 20 20:49:44 2016	538351	13	0	23		
Wed Jul 20 20:49:44 2016	538357	12	0	23		
Wed Jul 20 20:49:44 2016	538363	12	0	23		
Wed Jul 20 20:49:44 2016	538369	13	0	23		
Wed Jul 20 20:49:44 2016	538375	13	0	23		
Wed Jul 20 20:49:44 2016	538381	13	0	23		
Wed Jul 20 20:49:44 2016	538387	14	0	23		
Wed Jul 20 20:49:44 2016	538393	12	0	23		
Wed Jul 20 20:49:44 2016	538399	11	0	23		
Wed Jul 20 20:49:44 2016	538405	14	0	23		
Wed Jul 20 20:49:44 2016	538411	12	0	23		
Wed Jul 20 20:49:44 2016	538417	14	0	23		
Wed Jul 20 20:49:44 2016	538423	13	0	23		
Wed Jul 20 20:49:44 2016	538429	14	0	23		
Wed Jul 20 20:49:44 2016	538435	13	0	23		
Wed Jul 20 20:49:44 2016	538441	13	0	23		
Wed Jul 20 20:49:44 2016	538447	14	0	23		
Wed Jul 20 20:49:44 2016	538453	13	0	23		
Wed Jul 20 20:49:44 2016	538459	13	0	23		
Wed Jul 20 20:49:44 2016	538465	12	0	23		
Wed Jul 20 20:49:44 2016	538471	12	0	23		
Wed Jul 20 20:49:44 2016	538477	12	0	23		
Wed Jul 20 20:49:44 2016	538483	12	0	23		
Wed Jul 20 20:49:44 2016	538489	11	0	23		
Wed Jul 20 20:49:44 2016	538495	14	0	23		
Wed Jul 20 20:49:44 2016	538501	13	0	23		
Wed Jul 20 20:49:44 2016	538507	14	0	23		
Wed Jul 20 20:49:44 2016	538513	12	0	23		
Wed Jul 20 20:49:44 2016	538519	12	0	23		
Wed Jul 20 20:49:44 2016	538525	14	0	23		
Wed Jul 20 20:49:44 2016	538531	13	0	23		
Wed Jul 20 20:49:44 2016	538537	12	0	23		
Wed Jul 20 20:49:44 2016	538543	13	0	23		
Wed Jul 20 20:49:44 2016	538549	11	0	23		
Wed Jul 20 20:49:44 2016	538555	13	0	23		
Wed Jul 20 20:49:44 2016	538561	13	0	23		
Wed Jul 20 20:49:44 2016	538567	12	0	23		
Wed Jul 20 20:49:44 2016	538573	13	0	23		
Wed Jul 20 20:49:44 2016	538579	14	0	23		
Wed Jul 20 20:49:44 2016	538585	12	0	23		
Wed Jul 20 20:49:44 2016	538591	12	0	23		
Wed Jul 20 20:49:44 2016	538597	13	0	23		
Wed Jul 20 20:49:44 2016	538603	12	0	23		
Wed Jul 20 20:49:44 2016	538609	12	0	23		
Wed Jul 20 20:49:44 2016	538615	12	0	23		
Wed Jul 20 20:49:44 2016	538621	11	0	23		
Wed Jul 20 20:49:44 2016	538627	13	0	23		
Wed Jul 20 20:49:44 2016	538633	14	0	23		
Wed Jul 20 20:49:44 2016	538639	12	0	23		
Wed Jul 20 20:49:44 2016	538645	14	0	23		
Wed Jul 20 20:49:44 2016	538651	13	0	23		
Wed Jul 20 20:49:44 2016	538657	13	0	23		
Wed Jul 20 20:49:44 2016	538663	12	0	23		
Wed Jul 20 20:49:44 2016	538669	12	0	23		
Wed Jul 20 20:49:44 2016	538675	13	0	23		
Wed Jul 20 20:49:44 2016	538681	13	0	23		
Wed Jul 20 20:49:44 2016	538687	13	0	23		
Wed Jul 20 20:49:44 2016	538693	11	0	23		
Wed Jul 20 20:49:44 2016	538699	14	0	23		
Wed Jul 20 20:49:44 2016	538705	13	0	23		
Wed Jul 20 20:49:44 2016	538711	13	0	23		
Wed Jul 20 20:49:44 2016	538717	13	0	23		
Wed Jul 20 20:49:44 2016	538723	12	0	23		
Wed Jul 20 20:49:44 2016	538729	13	0	23		
Wed Jul 20 20:49:44 2016	538735	13	0	23		
Wed Jul 20 20:49:44 2016	538741	12	0	23		
Wed Jul 20 20:49:44 2016	538747	12	0	23		
Wed Jul 20 20:49:44 2016	538753	12	0	23		
Wed Jul 20 20:49:44 2016	538759	13	0	23		
Wed Jul 20 20:49:44 2016	538765	12	0	23		
Wed Jul 20 20:49:44 2016	538771	13	0	23		
Wed Jul 20 20:49:44 2016	538777	13	0	23		
Wed Jul 20 20:49:44 2016	538783	13	0	23		
Wed Jul 20 20:49:44 2016	538789	13	0	23		
